payload,distance,air_time,unique_carrier,region,carrier_group,carrier_group_new,origin,dest,aircraft_group,aircraft_type,aircraft_config,year,month,distance_group,passenger_ratio,transported(lb)
3468400,214,4306,DL,D,3,3,ATL,SAV,6,608,1,2015,5,1,0.8945141065830721,4814
3747780,214,4211,DL,D,3,3,ATL,SAV,6,655,1,2015,5,1,0.9303544095137172,6944
77758,214,71,DL,D,3,3,ATL,SAV,6,694,1,2015,5,1,0.8,62
2332200,321,4164,DL,D,3,3,ATL,SDF,6,608,1,2015,5,1,0.8506993006993007,24190
432180,321,391,DL,D,3,3,ATL,SDF,6,623,1,2015,5,1,0.34493284493284493,1284
3091580,321,4876,DL,D,3,3,ATL,SDF,6,655,1,2015,5,1,0.8265247821739752,31547
3272220,2182,14708,DL,D,3,3,ATL,SEA,6,623,1,2015,5,5,0.9670134688281313,110360
5448990,2182,30861,DL,D,3,3,ATL,SEA,6,888,1,2015,5,5,0.9614114114114114,149422
85065,2182,264,DL,D,3,3,ATL,SEA,6,696,1,2015,5,5,0.9316239316239316,106
61740,2139,264,DL,D,3,3,ATL,SFO,6,623,1,2015,5,5,0.9829059829059829,4696
4418100,2139,24867,DL,D,3,3,ATL,SFO,6,888,1,2015,5,5,0.931168590653744,121507
100800,2139,254,DL,D,3,3,ATL,SFO,8,819,1,2015,5,5,0.9867021276595744,22850
867100,563,2359,DL,D,3,3,ATL,SGF,6,608,1,2015,5,2,0.8912225705329153,608
65740,563,156,DL,D,3,3,ATL,SGF,6,655,1,2015,5,2,0.8087248322147651,86
867100,551,2309,DL,D,3,3,ATL,SHV,6,608,1,2015,5,2,0.8460815047021943,673
61740,1547,188,DL,D,3,3,ATL,SJU,6,623,1,2015,5,4,0.9316239316239316,4813
78430,1547,185,DL,D,3,3,ATL,SJU,6,626,1,2015,5,4,0.7761904761904762,686
89580,1590,211,DL,D,3,3,ATL,SLC,6,624,1,2015,5,4,0.9715447154471545,795
1816330,1590,7730,DL,D,3,3,ATL,SLC,6,888,1,2015,5,4,0.9698198198198198,26576
2552680,2092,13850,DL,D,3,3,ATL,SMF,6,888,1,2015,5,5,0.9657051282051282,19802
49090,444,62,DL,D,3,3,ATL,SRQ,6,888,1,2015,5,1,0.7333333333333333,15
98180,484,146,DL,D,3,3,ATL,STL,6,888,1,2015,5,1,0.7694444444444445,1074
1314800,484,2971,DL,D,3,3,ATL,STL,6,655,1,2015,5,1,0.9251677852348993,7700
105220,484,139,DL,D,3,3,ATL,STL,6,622,1,2015,5,1,0.0,0
164350,1638,985,DL,D,3,3,ATL,STX,6,655,1,2015,5,4,0.9073825503355705,0
1584700,794,5440,DL,D,3,3,ATL,SYR,6,608,1,2015,5,2,0.9305317324185248,9379
1085910,794,3391,DL,D,3,3,ATL,SYR,6,655,1,2015,5,2,0.9222945484133441,6573
1913600,223,2420,DL,D,3,3,ATL,TLH,6,608,1,2015,5,1,0.815625,5919
1544890,223,1740,DL,D,3,3,ATL,TLH,6,655,1,2015,5,1,0.5867733180974146,10032
1865420,406,2253,DL,D,3,3,ATL,TPA,6,888,1,2015,5,1,0.7849415204678363,19460
2465250,406,4591,DL,D,3,3,ATL,TPA,6,655,1,2015,5,1,0.8906291953817238,29638
40170,406,55,DL,D,3,3,ATL,TPA,6,614,1,2015,5,1,0.3375,0
38879,406,63,DL,D,3,3,ATL,TPA,6,694,1,2015,5,1,0.0,0
1196000,227,1578,DL,D,3,3,ATL,TRI,6,608,1,2015,5,1,0.8852272727272728,2517
98610,227,117,DL,D,3,3,ATL,TRI,6,655,1,2015,5,1,0.7583892617449665,310
2212600,674,6995,DL,D,3,3,ATL,TUL,6,608,1,2015,5,2,0.8723587223587224,1118
394440,674,1222,DL,D,3,3,ATL,TUL,6,655,1,2015,5,2,0.854586129753915,1402
388700,152,384,DL,D,3,3,ATL,TYS,6,608,1,2015,5,1,0.8306508047585724,1036
82140,152,56,DL,D,3,3,ATL,TYS,6,614,1,2015,5,1,0.68125,5
3588000,250,5130,DL,D,3,3,ATL,VPS,6,608,1,2015,5,1,0.8880303030303031,876
1479150,250,1853,DL,D,3,3,ATL,VPS,6,655,1,2015,5,1,0.8124720274503954,68
29900,589,81,DL,D,3,3,ATL,XNA,6,608,1,2015,5,2,0.8727272727272727,0
1018970,589,2611,DL,D,3,3,ATL,XNA,6,655,1,2015,5,2,0.9121021866204806,2649
747500,765,2578,DL,D,3,3,ATW,ATL,6,608,1,2015,5,2,0.7134545454545455,102
328900,296,516,DL,D,3,3,ATW,DTW,6,608,1,2015,5,1,0.5892561983471074,192
1521790,813,3245,DL,D,3,3,AUS,ATL,6,888,1,2015,5,2,0.9487271423449265,15789
986700,813,3234,DL,D,3,3,AUS,ATL,6,655,1,2015,5,2,0.938255033557047,816
38170,682,131,DL,D,3,3,AUS,BHM,6,656,1,2015,5,2,0.98125,0
29900,189,54,DL,D,3,3,AUS,DAL,6,608,1,2015,5,1,0.8272727272727273,0
29900,190,45,DL,D,3,3,AUS,DFW,6,608,1,2015,5,1,0.9,90
32870,190,47,DL,D,3,3,AUS,DFW,6,655,1,2015,5,1,0.9060402684563759,140
34446,140,40,DL,D,3,3,AUS,IAH,6,698,1,2015,5,1,0.5158730158730159,110
59800,164,69,DL,D,3,3,AVL,ATL,6,608,1,2015,5,1,0.8272727272727273,60
1117580,164,1111,DL,D,3,3,AVL,ATL,6,655,1,2015,5,1,0.809279368213228,661
867100,714,2968,DL,D,3,3,AVP,ATL,6,608,1,2015,5,2,0.845309068089112,299
4635870,859,17130,DL,D,3,3,BDL,ATL,6,655,1,2015,5,2,0.8958769758141306,85185
209300,549,614,DL,D,3,3,BDL,DTW,6,608,1,2015,5,2,0.6831168831168831,2067
1512020,549,4115,DL,D,3,3,BDL,DTW,6,655,1,2015,5,2,0.8845760980592441,12116
38879,116,45,DL,D,3,3,BDL,EWR,6,694,1,2015,5,1,0.86,488
81540,106,84,DL,D,3,3,BDL,JFK,6,614,1,2015,5,1,0.959375,0
53160,106,46,DL,D,3,3,BDL,JFK,6,622,1,2015,5,1,0.9642857142857143,2983
32870,101,37,DL,D,3,3,BDL,LGA,6,655,1,2015,5,1,0.9261744966442953,19
34446,101,30,DL,D,3,3,BDL,LGA,6,698,1,2015,5,1,0.7063492063492064,0
538200,1050,2704,DL,D,3,3,BDL,MSP,6,608,1,2015,5,3,0.9247474747474748,2468
262960,1050,1195,DL,D,3,3,BDL,MSP,6,655,1,2015,5,3,0.9135906040268457,10227
49600,692,89,DL,D,3,3,BFI,SLC,6,622,1,2015,5,2,0.0,0
149500,750,579,DL,D,3,3,BGR,DTW,6,608,1,2015,5,2,0.6836363636363636,585
2451800,134,2527,DL,D,3,3,BHM,ATL,6,608,1,2015,5,1,0.8332224440008871,12867
51060,134,33,DL,D,3,3,BHM,ATL,6,622,1,2015,5,1,0.9888888888888889,0
98180,134,68,DL,D,3,3,BHM,ATL,6,888,1,2015,5,1,0.8527777777777777,292
4766750,134,4464,DL,D,3,3,BHM,ATL,6,655,1,2015,5,1,0.9278407775977783,52435
149500,386,302,DL,D,3,3,BIS,MSP,6,608,1,2015,5,1,0.6581818181818182,136
50860,498,76,DL,D,3,3,BKL,STL,6,622,1,2015,5,1,0.3259668508287293,0
1495000,214,1914,DL,D,3,3,BNA,ATL,6,608,1,2015,5,1,0.9407057111676973,12287
49600,214,45,DL,D,3,3,BNA,ATL,6,622,1,2015,5,1,0.850828729281768,0
5292070,214,6192,DL,D,3,3,BNA,ATL,6,655,1,2015,5,1,0.9447617459457206,14116
32870,177,72,DL,D,3,3,BNA,BHM,6,655,1,2015,5,1,0.9932885906040269,0
179400,456,438,DL,D,3,3,BNA,DTW,6,608,1,2015,5,1,0.9075757575757576,441
986100,456,2213,DL,D,3,3,BNA,DTW,6,655,1,2015,5,1,0.9135691894312584,4007
1374520,290,1200,DL,D,3,3,BOI,SLC,6,888,1,2015,5,1,0.9057539682539683,2434
61740,946,128,DL,D,3,3,BOS,ATL,6,623,1,2015,5,2,0.811965811965812,2148
89580,946,127,DL,D,3,3,BOS,ATL,6,624,1,2015,5,2,0.3673469387755102,21296
1423610,946,3935,DL,D,3,3,BOS,ATL,6,888,1,2015,5,2,0.9183908045977012,10790
920360,946,3761,DL,D,3,3,BOS,ATL,6,655,1,2015,5,2,0.9503716135219372,3326
40970,395,161,DL,D,3,3,BOS,BUF,6,614,1,2015,5,1,0.8987341772151899,27
149500,632,486,DL,D,3,3,BOS,DTW,6,608,1,2015,5,2,0.9509090909090909,135
78430,632,100,DL,D,3,3,BOS,DTW,6,626,1,2015,5,2,0.8530805687203792,9565
1129070,632,2297,DL,D,3,3,BOS,DTW,6,888,1,2015,5,2,0.9129804205946338,2101
1578360,632,4701,DL,D,3,3,BOS,DTW,6,655,1,2015,5,2,0.7859840537138061,864
0,632,0,DL,D,3,3,BOS,DTW,6,622,1,2015,5,2,0.0,0
49090,632,93,DL,D,3,3,BOS,DTW,6,888,1,2015,5,2,0.0,0
38170,645,123,DL,D,3,3,BOS,GSO,6,656,1,2015,5,2,0.90625,578
3438500,187,5186,DL,D,3,3,BOS,JFK,6,608,1,2015,5,1,0.8334387851945587,3701
370920,187,304,DL,D,3,3,BOS,JFK,6,622,1,2015,5,1,0.5594936708860759,50
11362000,184,16643,DL,D,3,3,BOS,LGA,6,608,1,2015,5,1,0.7195367091030918,6982
29900,1124,158,DL,D,3,3,BOS,MSP,6,608,1,2015,5,3,0.9090909090909091,128
32870,1124,163,DL,D,3,3,BOS,MSP,6,655,1,2015,5,3,0.9731543624161074,54
0,1124,0,DL,D,3,3,BOS,MSP,6,622,1,2015,5,3,0.0,0
49090,1124,171,DL,D,3,3,BOS,MSP,6,888,1,2015,5,3,0.36666666666666664,0
40070,1185,155,DL,D,3,3,BOS,TPA,6,614,1,2015,5,3,0.34375,0
79960,65,47,DL,D,3,3,BTR,MSY,6,694,1,2015,5,1,0.87,0
29900,712,98,DL,D,3,3,BUF,ATL,6,608,1,2015,5,2,0.9818181818181818,0
3977870,712,12093,DL,D,3,3,BUF,ATL,6,655,1,2015,5,2,0.8848394075553336,2132
328900,241,484,DL,D,3,3,BUF,DTW,6,608,1,2015,5,1,0.8735537190082645,20
40970,241,43,DL,D,3,3,BUF,DTW,6,614,1,2015,5,1,0.8625,27
954430,241,1263,DL,D,3,3,BUF,DTW,6,655,1,2015,5,1,0.7327007637121037,167
807300,301,1650,DL,D,3,3,BUF,JFK,6,608,1,2015,5,1,0.6736274840013473,55
29900,735,111,DL,D,3,3,BUF,MSP,6,608,1,2015,5,2,0.33636363636363636,0
131480,735,431,DL,D,3,3,BUF,MSP,6,655,1,2015,5,2,0.9161073825503355,35
50560,574,81,DL,D,3,3,BUR,SLC,6,622,1,2015,5,2,0.0,0
269100,577,732,DL,D,3,3,BWI,ATL,6,608,1,2015,5,2,0.9202020202020202,210
932710,577,1547,DL,D,3,3,BWI,ATL,6,888,1,2015,5,2,0.8423976608187135,6535
4667540,577,12127,DL,D,3,3,BWI,ATL,6,655,1,2015,5,2,0.8563191227904339,11235
103320,577,159,DL,D,3,3,BWI,ATL,6,622,1,2015,5,2,0.0,0
418600,409,1007,DL,D,3,3,BWI,DTW,6,608,1,2015,5,1,0.9298701298701298,212
147270,409,199,DL,D,3,3,BWI,DTW,6,888,1,2015,5,1,0.6944444444444444,541
1512020,409,3087,DL,D,3,3,BWI,DTW,6,655,1,2015,5,1,0.853078494309892,732
29900,169,32,DL,D,3,3,BWI,EWR,6,608,1,2015,5,1,0.990909090909091,28
32870,278,102,DL,D,3,3,BWI,GSO,6,655,1,2015,5,1,0.6510067114093959,42
52260,1246,178,DL,D,3,3,BWI,HOU,6,622,1,2015,5,3,0.31521739130434784,0
52860,2329,297,DL,D,3,3,BWI,LAX,6,622,1,2015,5,5,0.2833333333333333,0
41470,185,40,DL,D,3,3,BWI,LGA,6,614,1,2015,5,1,0.99375,4
98610,185,145,DL,D,3,3,BWI,LGA,6,655,1,2015,5,1,0.8948545861297539,1
52360,946,123,DL,D,3,3,BWI,MIA,6,622,1,2015,5,2,0.3333333333333333,0
29900,936,127,DL,D,3,3,BWI,MSP,6,608,1,2015,5,2,0.9727272727272728,11
52760,347,51,DL,D,3,3,BZN,SLC,6,622,1,2015,5,1,0.875,0
119600,192,169,DL,D,3,3,CAE,ATL,6,608,1,2015,5,1,0.8227272727272728,0
32700,192,37,DL,D,3,3,CAE,ATL,6,612,1,2015,5,1,0.9032258064516129,0
40070,192,49,DL,D,3,3,CAE,ATL,6,614,1,2015,5,1,0.85,0
262200,192,243,DL,D,3,3,CAE,ATL,6,622,1,2015,5,1,0.9700332963374029,1222
76230,192,40,DL,D,3,3,CAE,ATL,6,626,1,2015,5,1,0.9711538461538461,2
3419080,192,3974,DL,D,3,3,CAE,ATL,6,655,1,2015,5,1,0.884175866744141,10209
34446,192,47,DL,D,3,3,CAE,ATL,6,698,1,2015,5,1,0.9682539682539683,20
2421900,528,6303,DL,D,3,3,CAK,ATL,6,608,1,2015,5,2,0.8079685746352413,262
1019570,528,2424,DL,D,3,3,CAK,ATL,6,655,1,2015,5,2,0.785234899328859,146
34446,481,99,DL,D,3,3,CAK,CAE,6,698,1,2015,5,1,0.9920634920634921,20
29900,40,15,DL,D,3,3,CAK,CLE,6,608,1,2015,5,1,1.0,39
149500,133,169,DL,D,3,3,CAK,DTW,6,608,1,2015,5,1,0.6018181818181818,56
1554800,106,1318,DL,D,3,3,CHA,ATL,6,608,1,2015,5,1,0.9492829660720532,446
32700,106,28,DL,D,3,3,CHA,ATL,6,612,1,2015,5,1,0.9516129032258065,0
65740,106,52,DL,D,3,3,CHA,ATL,6,655,1,2015,5,1,0.8316498316498316,0
926900,457,2148,DL,D,3,3,CHO,ATL,6,608,1,2015,5,1,0.8090909090909091,6
1076400,259,1702,DL,D,3,3,CHS,ATL,6,608,1,2015,5,1,0.9573232323232324,1360
52260,259,44,DL,D,3,3,CHS,ATL,6,622,1,2015,5,1,0.7934782608695652,12
3089780,259,4354,DL,D,3,3,CHS,ATL,6,655,1,2015,5,1,0.9260925449871465,3650
1704300,636,5170,DL,D,3,3,CHS,JFK,6,608,1,2015,5,2,0.8903956604977664,300
32870,641,92,DL,D,3,3,CHS,LGA,6,655,1,2015,5,2,0.5033557046979866,2
2601300,554,7066,DL,D,3,3,CLE,ATL,6,608,1,2015,5,2,0.8658166997596405,9620
1348270,554,3327,DL,D,3,3,CLE,ATL,6,655,1,2015,5,2,0.8027177472167649,11915
0,554,0,DL,D,3,3,CLE,ATL,6,655,1,2015,5,2,0.0,0
61002,554,237,DL,D,3,3,CLE,ATL,6,698,1,2015,5,2,0.7839506172839507,0
0,307,0,DL,D,3,3,CLE,MDW,6,655,1,2015,5,1,0.0,0
40668,307,104,DL,D,3,3,CLE,MDW,6,698,1,2015,5,1,0.9537037037037037,0
29900,622,92,DL,D,3,3,CLE,MSP,6,608,1,2015,5,2,0.9272727272727272,14
388700,226,533,DL,D,3,3,CLT,ATL,6,608,1,2015,5,1,0.865034965034965,2541
102190,226,47,DL,D,3,3,CLT,ATL,6,627,1,2015,5,1,0.9278350515463918,35012
3780050,226,4809,DL,D,3,3,CLT,ATL,6,655,1,2015,5,1,0.8882404435366209,6274
1554800,500,4021,DL,D,3,3,CLT,DTW,6,608,1,2015,5,2,0.8424825174825175,33920
40870,500,77,DL,D,3,3,CLT,DTW,6,614,1,2015,5,2,0.6125,78
756010,500,1794,DL,D,3,3,CLT,DTW,6,655,1,2015,5,2,0.8648964108549752,5
1375400,930,6197,DL,D,3,3,CLT,MSP,6,608,1,2015,5,2,0.9096837944664031,133
196360,447,261,DL,D,3,3,CMH,ATL,6,888,1,2015,5,1,0.8041666666666667,1786
3517690,447,7344,DL,D,3,3,CMH,ATL,6,655,1,2015,5,1,0.8779248478765448,21593
65740,155,74,DL,D,3,3,CMH,DTW,6,655,1,2015,5,1,0.5704697986577181,0
49090,1184,146,DL,D,3,3,COS,ATL,6,888,1,2015,5,3,0.7888888888888889,296
81240,73,38,DL,D,3,3,COS,DEN,6,614,1,2015,5,1,0.90625,811
4964570,373,9821,DL,D,3,3,CVG,ATL,6,655,1,2015,5,1,0.8412747799804428,53772
822350,752,2627,DL,D,3,3,CVG,BOS,6,655,1,2015,5,2,0.9172932330827067,8965
29900,229,51,DL,D,3,3,CVG,DTW,6,608,1,2015,5,1,0.6636363636363637,5
38879,229,38,DL,D,3,3,CVG,DTW,6,694,1,2015,5,1,0.0,0
29900,569,99,DL,D,3,3,CVG,EWR,6,608,1,2015,5,2,0.990909090909091,1
986100,932,3841,DL,D,3,3,CVG,FLL,6,655,1,2015,5,2,0.7975391498881432,969
32870,330,130,DL,D,3,3,CVG,GSO,6,655,1,2015,5,1,0.912751677852349,160
32870,317,106,DL,D,3,3,CVG,GSP,6,655,1,2015,5,1,0.8859060402684564,331
1840720,757,5781,DL,D,3,3,CVG,MCO,6,655,1,2015,5,2,0.7720517737296261,919
38879,757,101,DL,D,3,3,CVG,MCO,6,694,1,2015,5,2,0.9666666666666667,0
38879,948,119,DL,D,3,3,CVG,MIA,6,694,1,2015,5,2,0.37333333333333335,0
59800,596,191,DL,D,3,3,CVG,MSP,6,608,1,2015,5,2,0.9318181818181818,407
789480,596,2201,DL,D,3,3,CVG,MSP,6,655,1,2015,5,2,0.8417225950782998,753
164350,879,579,DL,D,3,3,CVG,RSW,6,655,1,2015,5,2,0.640268456375839,0
164350,773,507,DL,D,3,3,CVG,TPA,6,655,1,2015,5,2,0.6604026845637584,244
32870,294,63,DL,D,3,3,DAB,AGS,6,655,1,2015,5,1,0.9664429530201343,0
1018970,366,1810,DL,D,3,3,DAB,ATL,6,655,1,2015,5,1,0.9419787832864256,1594
3976700,721,12923,DL,D,3,3,DAL,ATL,6,608,1,2015,5,2,0.9303485987696514,0
29900,587,116,DL,D,3,3,DAL,BHM,6,608,1,2015,5,2,0.990909090909091,0
29900,593,91,DL,D,3,3,DAL,HSV,6,608,1,2015,5,2,0.9636363636363636,0
1873590,432,4131,DL,D,3,3,DAY,ATL,6,655,1,2015,5,1,0.8952762398397927,2561
29900,166,35,DL,D,3,3,DAY,DTW,6,608,1,2015,5,1,0.6181818181818182,0
32870,351,110,DL,D,3,3,DAY,GSO,6,655,1,2015,5,1,1.0,24
1276340,547,2048,DL,D,3,3,DCA,ATL,6,888,1,2015,5,2,0.9153846153846154,2203
6377380,547,15618,DL,D,3,3,DCA,ATL,6,655,1,2015,5,2,0.8848296142535893,18735
38170,331,110,DL,D,3,3,DCA,CLT,6,656,1,2015,5,1,0.94375,6
1809050,405,3897,DL,D,3,3,DCA,DTW,6,655,1,2015,5,1,0.9447156455943373,552
61740,524,74,DL,D,3,3,DCA,GRR,6,623,1,2015,5,2,1.0,0
0,524,0,DL,D,3,3,DCA,GRR,6,694,1,2015,5,2,0.0,0
32870,396,119,DL,D,3,3,DCA,GSP,6,655,1,2015,5,1,0.9530201342281879,0
269100,214,412,DL,D,3,3,DCA,LGA,6,608,1,2015,5,1,0.7464646464646465,0
1446280,931,5879,DL,D,3,3,DCA,MSP,6,655,1,2015,5,2,0.8968568812938663,396
1521790,1199,4502,DL,D,3,3,DEN,ATL,6,888,1,2015,5,3,0.9508960573476702,9147
49090,1123,136,DL,D,3,3,DEN,DTW,6,888,1,2015,5,3,0.9388888888888889,0
41470,1605,226,DL,D,3,3,DEN,EWR,6,614,1,2015,5,4,0.73125,0
38879,483,78,DL,D,3,3,DEN,FSD,6,694,1,2015,5,1,0.98,0
38170,1048,189,DL,D,3,3,DEN,HSV,6,656,1,2015,5,3,0.9875,323
51960,680,100,DL,D,3,3,DEN,MSP,6,622,1,2015,5,2,0.6388888888888888,840
32870,680,90,DL,D,3,3,DEN,MSP,6,655,1,2015,5,2,0.9395973154362416,0
49090,1162,187,DL,D,3,3,DEN,TYS,6,888,1,2015,5,3,0.9777777777777777,240
657800,731,2153,DL,D,3,3,DFW,ATL,6,608,1,2015,5,2,0.9227272727272727,7122
101920,731,185,DL,D,3,3,DFW,ATL,6,622,1,2015,5,2,0.8891820580474934,852
9960210,731,29961,DL,D,3,3,DFW,ATL,6,655,1,2015,5,2,0.909769605671245,145799
34446,190,34,DL,D,3,3,DFW,AUS,6,698,1,2015,5,1,0.9047619047619048,720
32870,597,124,DL,D,3,3,DFW,BHM,6,655,1,2015,5,2,0.9798657718120806,0
49600,1562,186,DL,D,3,3,DFW,BOS,6,622,1,2015,5,4,0.3425414364640884,0
179400,986,774,DL,D,3,3,DFW,DTW,6,608,1,2015,5,2,0.8272727272727273,1246
32870,862,134,DL,D,3,3,DFW,GSP,6,655,1,2015,5,2,0.9731543624161074,0
32870,603,97,DL,D,3,3,DFW,HSV,6,655,1,2015,5,2,0.9865771812080537,706
52760,1055,142,DL,D,3,3,DFW,LAS,6,622,1,2015,5,3,0.8478260869565217,1960
59800,1389,350,DL,D,3,3,DFW,LGA,6,608,1,2015,5,3,0.7954545454545454,0
38170,852,106,DL,D,3,3,DFW,MSP,6,656,1,2015,5,2,0.55625,0
0,852,0,DL,D,3,3,DFW,MSP,6,622,1,2015,5,2,0.0,0
49090,852,120,DL,D,3,3,DFW,MSP,6,888,1,2015,5,2,0.0,0
209300,144,234,DL,D,3,3,DLH,MSP,6,608,1,2015,5,1,0.6545454545454545,0
986700,743,3293,DL,D,3,3,DSM,ATL,6,608,1,2015,5,2,0.9258748966657482,2613
986100,743,3054,DL,D,3,3,DSM,ATL,6,655,1,2015,5,2,0.8767337807606264,363
29900,772,146,DL,D,3,3,DSM,GSP,6,608,1,2015,5,2,0.9727272727272728,0
29900,164,48,DL,D,3,3,DSM,MCI,6,608,1,2015,5,1,0.9727272727272728,0
59800,232,82,DL,D,3,3,DSM,MSP,6,608,1,2015,5,1,0.8909090909090909,162
448500,489,977,DL,D,3,3,DTW,ALB,6,608,1,2015,5,1,0.7242424242424242,338
100800,2986,342,DL,D,3,3,DTW,ANC,8,819,1,2015,5,6,0.9893617021276596,9654
29900,594,83,DL,D,3,3,DTW,ATL,6,608,1,2015,5,2,0.9454545454545454,1401
3272220,594,4560,DL,D,3,3,DTW,ATL,6,623,1,2015,5,2,0.8077915792869818,39288
49090,594,90,DL,D,3,3,DTW,ATL,6,888,1,2015,5,2,0.9722222222222222,0
1085910,594,2794,DL,D,3,3,DTW,ATL,6,655,1,2015,5,2,0.7111744351719926,2904
328900,296,546,DL,D,3,3,DTW,ATW,6,608,1,2015,5,1,0.5454545454545454,13
29900,1149,188,DL,D,3,3,DTW,AUS,6,608,1,2015,5,3,0.9181818181818182,90
209300,549,522,DL,D,3,3,DTW,BDL,6,608,1,2015,5,2,0.8246753246753247,550
1479150,549,3329,DL,D,3,3,DTW,BDL,6,655,1,2015,5,2,0.8890214797136038,1204
149500,750,452,DL,D,3,3,DTW,BGR,6,608,1,2015,5,2,0.8963636363636364,241
149500,456,349,DL,D,3,3,DTW,BNA,6,608,1,2015,5,1,0.8727272727272727,0
1018970,456,2078,DL,D,3,3,DTW,BNA,6,655,1,2015,5,1,0.8792804508019072,3
149500,632,418,DL,D,3,3,DTW,BOS,6,608,1,2015,5,2,0.8745454545454545,1256
1129070,632,1938,DL,D,3,3,DTW,BOS,6,888,1,2015,5,2,0.9270178830352828,836
624530,632,1595,DL,D,3,3,DTW,BOS,6,655,1,2015,5,2,0.7132248939179632,2602
51460,632,84,DL,D,3,3,DTW,BOS,6,622,1,2015,5,2,0.0,0
41081,914,198,DL,D,3,3,DTW,BTR,6,694,1,2015,5,2,0.98,0
328900,241,449,DL,D,3,3,DTW,BUF,6,608,1,2015,5,1,0.7545454545454545,15
1020170,241,1230,DL,D,3,3,DTW,BUF,6,655,1,2015,5,1,0.807534098289673,2489
388700,409,839,DL,D,3,3,DTW,BWI,6,608,1,2015,5,1,0.9083916083916084,1379
196360,409,257,DL,D,3,3,DTW,BWI,6,888,1,2015,5,1,0.8138888888888889,11
1544890,409,3030,DL,D,3,3,DTW,BWI,6,655,1,2015,5,1,0.9064686562901614,5612
149500,133,148,DL,D,3,3,DTW,CAK,6,608,1,2015,5,1,0.8054545454545454,0
29900,95,26,DL,D,3,3,DTW,CLE,6,608,1,2015,5,1,0.8090909090909091,0
1375400,500,3517,DL,D,3,3,DTW,CLT,6,608,1,2015,5,2,0.7298418972332016,1965
40870,500,75,DL,D,3,3,DTW,CLT,6,614,1,2015,5,2,0.175,0
756010,500,1804,DL,D,3,3,DTW,CLT,6,655,1,2015,5,2,0.7189962065946892,4847
41070,1145,176,DL,D,3,3,DTW,COS,6,614,1,2015,5,3,0.8875,0
29900,229,42,DL,D,3,3,DTW,CVG,6,608,1,2015,5,1,0.6636363636363637,0
29900,166,28,DL,D,3,3,DTW,DAY,6,608,1,2015,5,1,0.7818181818181819,125
1940530,405,3787,DL,D,3,3,DTW,DCA,6,655,1,2015,5,1,0.8711181890569901,405
32870,1123,147,DL,D,3,3,DTW,DEN,6,655,1,2015,5,3,0.9319727891156463,321
149500,986,696,DL,D,3,3,DTW,DFW,6,608,1,2015,5,2,0.8945454545454545,1648
59800,534,218,DL,D,3,3,DTW,DSM,6,608,1,2015,5,2,0.5454545454545454,0
29900,363,56,DL,D,3,3,DTW,EVV,6,608,1,2015,5,1,0.8363636363636363,0
1255800,488,3034,DL,D,3,3,DTW,EWR,6,608,1,2015,5,1,0.9166305760069294,4658
788880,488,1696,DL,D,3,3,DTW,EWR,6,655,1,2015,5,1,0.8839485458612976,738
883620,1127,2680,DL,D,3,3,DTW,FLL,6,888,1,2015,5,3,0.6157407407407407,1689
1249060,1127,5656,DL,D,3,3,DTW,FLL,6,655,1,2015,5,3,0.8565877781702579,33
448500,287,753,DL,D,3,3,DTW,GRB,6,608,1,2015,5,1,0.6927272727272727,0
657800,120,578,DL,D,3,3,DTW,GRR,6,608,1,2015,5,1,0.768595041322314,659
32870,120,25,DL,D,3,3,DTW,GRR,6,655,1,2015,5,1,0.87248322147651,0
29900,460,70,DL,D,3,3,DTW,GSO,6,608,1,2015,5,1,0.8636363636363636,0
38879,383,60,DL,D,3,3,DTW,IAD,6,694,1,2015,5,1,0.0,0
32870,1075,140,DL,D,3,3,DTW,IAH,6,655,1,2015,5,3,0.26174496644295303,0
179400,231,241,DL,D,3,3,DTW,IND,6,608,1,2015,5,1,0.9045454545454545,157
49090,231,45,DL,D,3,3,DTW,IND,6,888,1,2015,5,1,0.26666666666666666,0
1414610,231,1744,DL,D,3,3,DTW,IND,6,655,1,2015,5,1,0.7334165756204152,4501
77758,231,79,DL,D,3,3,DTW,IND,6,694,1,2015,5,1,0.8233333333333334,0
38879,813,111,DL,D,3,3,DTW,JAX,6,694,1,2015,5,2,0.8,845
89700,509,282,DL,D,3,3,DTW,JFK,6,608,1,2015,5,2,0.9484848484848485,252
49090,509,69,DL,D,3,3,DTW,JFK,6,888,1,2015,5,2,0.95,0
920360,509,2165,DL,D,3,3,DTW,JFK,6,655,1,2015,5,2,0.76264684727883,7983
89700,74,57,DL,D,3,3,DTW,LAN,6,608,1,2015,5,1,0.3393939393939394,0
2601770,1749,12176,DL,D,3,3,DTW,LAS,6,888,1,2015,5,4,0.9321731837718839,4204
1975680,1979,8259,DL,D,3,3,DTW,LAX,6,623,1,2015,5,4,0.938551963665509,30995
2699950,1979,14483,DL,D,3,3,DTW,LAX,6,888,1,2015,5,4,0.9436306697646227,18325
29900,296,48,DL,D,3,3,DTW,LEX,6,608,1,2015,5,1,0.7545454545454545,0
1764100,502,4407,DL,D,3,3,DTW,LGA,6,608,1,2015,5,2,0.9113748458692972,2311
52360,502,73,DL,D,3,3,DTW,LGA,6,622,1,2015,5,2,0.8516483516483516,0
3419080,502,7979,DL,D,3,3,DTW,LGA,6,655,1,2015,5,2,0.8020543962788294,5985
